date_time,Hs (m)
2012-01-21T02:00:00Z,0.875914156437
2012-01-21T03:00:00Z,0.892936944962
2012-01-21T04:00:00Z,0.950391530991
2012-01-21T05:00:00Z,0.97327798605
2012-01-21T06:00:00Z,1.02942156792
2012-01-21T07:00:00Z,1.03867483139
2012-01-21T08:00:00Z,0.935442090034
2012-01-21T09:00:00Z,0.849216580391
2012-01-21T10:00:00Z,0.743857383728
2012-01-21T11:00:00Z,0.70118033886
2012-01-21T12:00:00Z,0.670867145061
2012-01-21T13:00:00Z,0.628593206406
2012-01-21T14:00:00Z,0.58134585619
2012-01-21T15:00:00Z,0.565581560135
2012-01-21T16:00:00Z,0.602366924286
2012-01-21T17:00:00Z,0.632683873177
2012-01-21T18:00:00Z,0.637962698936
2012-01-21T19:00:00Z,0.652133047581
2012-01-21T20:00:00Z,0.666776061058
2012-01-21T21:00:00Z,0.728616654873
2012-01-21T22:00:00Z,0.959666252136
2012-01-21T23:00:00Z,1.2420270443
2012-01-22T00:00:00Z,1.24506747723
2012-01-22T01:00:00Z,1.25113415718
2012-01-22T02:00:00Z,1.38564777374
2012-01-22T03:00:00Z,1.4058432579
2012-01-22T04:00:00Z,1.43690764904
2012-01-22T05:00:00Z,1.71049451828
2012-01-22T06:00:00Z,1.83510613441
2012-01-22T07:00:00Z,1.90086102486
2012-01-22T08:00:00Z,1.91281473637
2012-01-22T09:00:00Z,1.81817615032
2012-01-22T10:00:00Z,1.98389673233
2012-01-22T11:00:00Z,2.00062012672
2012-01-22T12:00:00Z,2.03857946396
2012-01-22T13:00:00Z,2.00361442566
2012-01-22T14:00:00Z,2.00633430481
2012-01-22T15:00:00Z,1.94130766392
2012-01-22T16:00:00Z,1.93922102451
2012-01-22T17:00:00Z,1.87077248096
2012-01-22T18:00:00Z,1.98906171322
2012-01-22T19:00:00Z,1.91470205784
2012-01-22T20:00:00Z,1.92373645306
2012-01-22T21:00:00Z,1.88103401661
2012-01-22T22:00:00Z,1.84301269054
2012-01-22T23:00:00Z,1.83171999454
2012-01-23T00:00:00Z,1.83086907864
2012-01-23T01:00:00Z,1.86408913136
2012-01-23T02:00:00Z,1.82094573975
2012-01-23T03:00:00Z,1.73702156544
2012-01-23T04:00:00Z,1.81090855598
2012-01-23T05:00:00Z,1.78965103626
2012-01-23T06:00:00Z,1.81875324249
2012-01-23T07:00:00Z,1.77957069874
2012-01-23T08:00:00Z,1.80301260948
2012-01-23T09:00:00Z,1.65686416626
2012-01-23T10:00:00Z,1.53612399101
2012-01-23T11:00:00Z,1.54095494747
2012-01-23T12:00:00Z,1.51960778236
2012-01-23T13:00:00Z,1.51075124741
2012-01-23T14:00:00Z,1.49299585819
2012-01-23T15:00:00Z,1.26325929165
2012-01-23T16:00:00Z,1.41852068901
2012-01-23T17:00:00Z,1.27807068825
2012-01-23T18:00:00Z,1.36602854729
2012-01-23T19:00:00Z,1.23931419849
2012-01-23T20:00:00Z,1.30928814411
2012-01-23T21:00:00Z,1.32799208164
2012-01-23T22:00:00Z,1.37583971024
2012-01-23T23:00:00Z,1.35205948353
2012-01-24T00:00:00Z,1.31748569012
2012-01-24T01:00:00Z,1.17103254795
2012-01-24T02:00:00Z,1.11627650261
2012-01-24T03:00:00Z,1.15620231628
2012-01-24T04:00:00Z,1.11594247818
2012-01-24T05:00:00Z,1.06876969337
2012-01-24T06:00:00Z,1.03296971321
2012-01-24T07:00:00Z,0.954924046993
2012-01-24T08:00:00Z,0.90849429369
2012-01-24T09:00:00Z,0.903294801712
2012-01-24T10:00:00Z,0.963132083416
2012-01-24T11:00:00Z,0.913764238358
2012-01-24T12:00:00Z,0.948712050915
2012-01-24T13:00:00Z,0.916160881519
2012-01-24T14:00:00Z,0.85321366787
2012-01-24T15:00:00Z,0.871420681477
2012-01-24T16:00:00Z,0.815148413181
2012-01-24T17:00:00Z,0.794264912605
2012-01-24T18:00:00Z,0.800960540771
2012-01-24T19:00:00Z,0.774711072445
2012-01-24T20:00:00Z,0.766078591347
2012-01-24T21:00:00Z,0.762329339981
2012-01-24T22:00:00Z,0.773434698582
2012-01-24T23:00:00Z,0.80255150795
2012-01-25T00:00:00Z,0.770805597305
2012-01-25T01:00:00Z,0.731019079685
2012-01-25T02:00:00Z,0.713159620762
2012-01-25T03:00:00Z,0.695409834385
2012-01-25T04:00:00Z,0.692466020584
2012-01-25T05:00:00Z,0.654174685478
2012-01-25T06:00:00Z,0.63075786829
2012-01-25T07:00:00Z,0.637636423111
2012-01-25T08:00:00Z,0.586038649082
2012-01-25T09:00:00Z,0.602007985115
2012-01-25T10:00:00Z,0.58608353138
2012-01-25T11:00:00Z,0.568307876587
2012-01-25T12:00:00Z,0.54712498188
2012-01-25T13:00:00Z,0.498783409595
2012-01-25T14:00:00Z,0.557403743267
2012-01-25T15:00:00Z,0.684685468674
2012-01-25T16:00:00Z,0.757209479809
2012-01-25T17:00:00Z,0.788371264935
2012-01-25T18:00:00Z,0.828346133232
2012-01-25T19:00:00Z,0.826233804226
2012-01-25T20:00:00Z,0.857036888599
2012-01-25T21:00:00Z,0.8781940341
2012-01-25T22:00:00Z,0.824174106121
2012-01-25T23:00:00Z,0.826847434044
2012-01-26T00:00:00Z,0.793549716473
2012-01-26T01:00:00Z,0.795830190182
2012-01-26T02:00:00Z,0.788328289986
2012-01-26T03:00:00Z,0.80000513792
2012-01-26T04:00:00Z,0.781345486641
2012-01-26T05:00:00Z,0.735588371754
2012-01-26T06:00:00Z,0.701560497284
2012-01-26T07:00:00Z,0.679433643818
2012-01-26T08:00:00Z,0.639831781387
2012-01-26T09:00:00Z,0.61149007082
2012-01-26T10:00:00Z,0.594455718994
2012-01-26T11:00:00Z,0.582388401031
2012-01-26T12:00:00Z,0.582973361015
2012-01-26T13:00:00Z,0.559774577618
2012-01-26T14:00:00Z,0.542491257191
2012-01-26T15:00:00Z,0.544324219227
2012-01-26T16:00:00Z,0.5346763134
2012-01-26T17:00:00Z,0.527733504772
2012-01-26T18:00:00Z,0.52549636364
2012-01-26T19:00:00Z,0.531439602375
2012-01-26T20:00:00Z,0.548856735229
2012-01-26T21:00:00Z,0.533799171448
2012-01-26T22:00:00Z,0.50023072958
2012-01-26T23:00:00Z,0.499848514795
2012-01-27T00:00:00Z,0.559078097343
2012-01-27T01:00:00Z,0.518345415592
2012-01-27T02:00:00Z,0.553785383701
2012-01-27T03:00:00Z,0.552526712418
2012-01-27T04:00:00Z,0.655327916145
2012-01-27T05:00:00Z,0.607554316521
2012-01-27T06:00:00Z,0.628084540367
2012-01-27T07:00:00Z,0.624494314194
2012-01-27T08:00:00Z,0.694013178349
2012-01-27T09:00:00Z,0.801723539829
2012-01-27T10:00:00Z,0.900802373886
2012-01-27T11:00:00Z,0.853986382484
2012-01-27T12:00:00Z,0.894877612591
2012-01-27T13:00:00Z,0.968004703522
2012-01-27T14:00:00Z,1.05953502655
2012-01-27T15:00:00Z,1.02177655697
2012-01-27T16:00:00Z,0.956239283085
2012-01-27T17:00:00Z,0.844862401485
2012-01-27T18:00:00Z,0.775747179985
2012-01-27T19:00:00Z,0.806465089321
2012-01-27T20:00:00Z,0.790802180767
2012-01-27T21:00:00Z,0.789147734642
2012-01-27T22:00:00Z,0.840146303177
2012-01-27T23:00:00Z,0.821040391922
2012-01-28T00:00:00Z,0.800350189209
2012-01-28T01:00:00Z,0.746850609779
2012-01-28T02:00:00Z,0.708651304245
2012-01-28T03:00:00Z,0.685085177422
2012-01-28T04:00:00Z,0.637505054474
2012-01-28T05:00:00Z,0.626742184162
